timestamp,service_name,span_id,parent_id,trace_id,duration,status_code,operation_name,parent_service_name
1650161395,nginx-web-server,1d1abd210b3ce2a8,,1d1abd210b3ce2a8,2961,302,/api/user/follow,no_parent
1650161395,social-graph-service,7c7b5ceeb70c1b64,0732438fcd3f1c19,1d1abd210b3ce2a8,833,0,follow_server,social-graph-service
1650161395,nginx-web-server,99bf6d18479f0262,10ca1bf67e45c7a0,1d1abd210b3ce2a8,1939,0,Follow,nginx-web-server
1650161395,nginx-web-server,10ca1bf67e45c7a0,1d1abd210b3ce2a8,1d1abd210b3ce2a8,2087,302,/api/user/follow,nginx-web-server
1650161395,social-graph-service,0732438fcd3f1c19,99bf6d18479f0262,1d1abd210b3ce2a8,1572,0,follow_with_username_server,nginx-web-server
1650161395,social-graph-service,6a4ae3593c309634,7c7b5ceeb70c1b64,1d1abd210b3ce2a8,554,0,social_graph_mongo_update_client,social-graph-service
1650161395,social-graph-service,6d2156cc45aa607d,7c7b5ceeb70c1b64,1d1abd210b3ce2a8,560,0,mongo_update_client,social-graph-service
1650161395,social-graph-service,fec1f6a7a37efd89,7c7b5ceeb70c1b64,1d1abd210b3ce2a8,244,0,social_graph_redis_update_client,social-graph-service
1650161395,user-service,7ce1ef96a42975e6,90cd426c1d0ba801,1d1abd210b3ce2a8,176,0,user_mmc_get_user_id_client,user-service
1650161395,user-service,f04a81539f3a1c99,2b448101e0f0aaeb,1d1abd210b3ce2a8,179,0,user_mmc_get_user_id_client,user-service
1650161395,user-service,2b448101e0f0aaeb,0732438fcd3f1c19,1d1abd210b3ce2a8,224,0,get_user_id_server,social-graph-service
1650161395,user-service,90cd426c1d0ba801,0732438fcd3f1c19,1d1abd210b3ce2a8,201,0,get_user_id_server,social-graph-service
1650161396,nginx-web-server,3be126cd28004061,c26c9435242c8146,2ac35b3c9164be8f,169141891,0,compose_post_client,nginx-web-server
1650161396,social-graph-service,24189c31c76e8c29,02d0c39a728ce384,2ac35b3c9164be8f,193,0,social_graph_redis_get_client,social-graph-service
1650161396,social-graph-service,02d0c39a728ce384,aef18c2de6ff235d,2ac35b3c9164be8f,721,0,get_followers_server,home-timeline-service
1650161396,social-graph-service,dd2924eb2083e1a1,02d0c39a728ce384,2ac35b3c9164be8f,100,0,social_graph_redis_insert_client,social-graph-service
1650161396,social-graph-service,f0317b60751d197b,d41d69761a394872,22dc9ba37e63321c,586,0,mongo_update_client,social-graph-service
1650161396,nginx-web-server,546549e1cbf4114d,053e5c6f955ddc49,053e5c6f955ddc49,1284,500,/api/user/get_follower,nginx-web-server
1650161396,social-graph-service,d41d69761a394872,0b9763bec9d479ef,22dc9ba37e63321c,828,0,follow_server,social-graph-service
1650161396,social-graph-service,365813ff81a4a6cc,d41d69761a394872,22dc9ba37e63321c,548,0,social_graph_mongo_update_client,social-graph-service
1650161396,social-graph-service,0c68bd92a8bd9a62,d41d69761a394872,22dc9ba37e63321c,203,0,social_graph_redis_update_client,social-graph-service
1650161396,social-graph-service,53e142e59c2bcbbe,4f40f6da5f72dfda,3090e168373e35f1,688,0,unfollow_server,social-graph-service
1650161396,social-graph-service,e586d57d5e9abb88,53e142e59c2bcbbe,3090e168373e35f1,435,0,social_graph_mongo_delete_client,social-graph-service
1650161396,social-graph-service,ae33167c8ae82e12,53e142e59c2bcbbe,3090e168373e35f1,478,0,social_graph_mongo_delete_client,social-graph-service
1650161396,user-mention-service,92e34f8b20db5074,5719b52b758f544e,2ac35b3c9164be8f,10,0,compose_user_mentions_server,text-service
1650161396,media-service,ec2867907cf9cdb4,f1a38b70856cfc69,2ac35b3c9164be8f,10,0,compose_media_server,compose-post-service
1650161396,url-shorten-service,86c88be9ee5aaa86,23e2dc2944245925,2ac35b3c9164be8f,10,0,compose_urls_server,text-service
1650161396,user-timeline-service,6078b0972de67a59,c956896812af64a9,2ac35b3c9164be8f,14844,0,write_user_timeline_server,compose-post-service
1650161396,nginx-web-server,57b0ea18d160b01c,22dc9ba37e63321c,22dc9ba37e63321c,1917,302,/api/user/follow,nginx-web-server
1650161396,social-graph-service,0b9763bec9d479ef,d110e1b6deffb100,22dc9ba37e63321c,1471,0,follow_with_username_server,nginx-web-server
1650161396,nginx-web-server,d110e1b6deffb100,57b0ea18d160b01c,22dc9ba37e63321c,1777,0,Follow,nginx-web-server
1650161396,nginx-web-server,22dc9ba37e63321c,,22dc9ba37e63321c,2397,302,/api/user/follow,no_parent
1650161396,social-graph-service,eacc3dcbeed403e8,df73d3ff6f2aa8bb,1658b8c97a591c32,98,0,social_graph_redis_insert_client,social-graph-service
1650161396,social-graph-service,d1c5bfdeb86d5569,df73d3ff6f2aa8bb,1658b8c97a591c32,506,0,social_graph_mongo_find_client,social-graph-service
1650161396,social-graph-service,8511051ceec8acc2,df73d3ff6f2aa8bb,1658b8c97a591c32,228,0,social_graph_redis_get_client,social-graph-service
1650161396,nginx-web-server,7b1f628e17f517e9,1658b8c97a591c32,1658b8c97a591c32,1544,500,/api/user/get_followee,nginx-web-server
1650161396,post-storage-service,2420976f111e1faa,80c4cd36a7503472,2ac35b3c9164be8f,515,0,post_storage_mongo_insert_client,post-storage-service
1650161396,nginx-web-server,1658b8c97a591c32,,1658b8c97a591c32,2123,500,/api/user/get_followee,no_parent
1650161396,user-service,339385d0731dca33,4f40f6da5f72dfda,3090e168373e35f1,203,0,get_user_id_server,social-graph-service
1650161396,user-service,30333c7e4572ea3f,1c7899d8ba6fa997,3090e168373e35f1,113,0,user_mmc_get_user_id_client,user-service
1650161396,user-service,4877c23328766740,339385d0731dca33,3090e168373e35f1,175,0,user_mmc_get_user_id_client,user-service
1650161396,nginx-web-server,ed731e2f2072cac5,3090e168373e35f1,3090e168373e35f1,1621,200,/api/user/unfollow,nginx-web-server
1650161396,nginx-web-server,f6c571ba336978ea,ed731e2f2072cac5,3090e168373e35f1,1494,0,Unfollow,nginx-web-server
1650161396,nginx-web-server,3090e168373e35f1,,3090e168373e35f1,2239,200,/api/user/unfollow,no_parent
1650161396,social-graph-service,246d0ff26a4634b8,53e142e59c2bcbbe,3090e168373e35f1,204,0,social_graph_redis_update_client,social-graph-service
1650161396,social-graph-service,c126818478247023,02d0c39a728ce384,2ac35b3c9164be8f,354,0,social_graph_mongo_find_client,social-graph-service
1650161396,nginx-web-server,2ac35b3c9164be8f,,2ac35b3c9164be8f,18137,500,/api/post/compose,no_parent
