timestamp,service_name,span_id,parent_id,trace_id,duration,status_code,operation_name,parent_service_name
1650162729,url-shorten-service,5006e1d638b43864,a21067f8fccbdba2,00a43dff4799c1bf,10,0,compose_urls_server,text-service
1650162729,user-mention-service,4d2f1e93b7222509,eca80cad4ff35b2e,00a43dff4799c1bf,10,0,compose_user_mentions_server,text-service
1650162729,compose-post-service,8b75f620326240e7,16ad1d8ad77ade8a,00a43dff4799c1bf,762,0,compose_creator_client,compose-post-service
1650162729,nginx-web-server,13adb7e6806a08d7,00a43dff4799c1bf,00a43dff4799c1bf,3026662,500,/api/post/compose,nginx-web-server
1650162729,compose-post-service,fa8e8466d4bfb812,16ad1d8ad77ade8a,00a43dff4799c1bf,3008973,0,compose_media_client,compose-post-service
1650162729,nginx-web-server,00a43dff4799c1bf,,00a43dff4799c1bf,3027196,500,/api/post/compose,no_parent
1650162729,unique-id-service,3ca2cc5b39002cb6,5452f3ca2576f9b7,00a43dff4799c1bf,25,0,compose_unique_id_server,compose-post-service
1650162729,text-service,a21067f8fccbdba2,f2cc050027506388,00a43dff4799c1bf,853,0,compose_urls_client,text-service
1650162729,text-service,eca80cad4ff35b2e,f2cc050027506388,00a43dff4799c1bf,752,0,compose_user_mentions_client,text-service
1650162729,user-service,03e0317f0c4a6a8e,8b75f620326240e7,00a43dff4799c1bf,8,0,compose_creator_server,compose-post-service
1650162729,text-service,f2cc050027506388,e3e054eb7475c291,00a43dff4799c1bf,1182,0,compose_text_server,compose-post-service
1650162729,nginx-web-server,56fa6f604bc532f1,13adb7e6806a08d7,00a43dff4799c1bf,63300074,0,compose_post_client,nginx-web-server
1650162729,media-service,d1b329163fbd3623,fa8e8466d4bfb812,00a43dff4799c1bf,11,0,compose_media_server,compose-post-service
1650162729,compose-post-service,5452f3ca2576f9b7,16ad1d8ad77ade8a,00a43dff4799c1bf,776,0,compose_unique_id_client,compose-post-service
1650162729,compose-post-service,16ad1d8ad77ade8a,56fa6f604bc532f1,00a43dff4799c1bf,3025403,0,compose_post_server,nginx-web-server
1650162729,compose-post-service,e3e054eb7475c291,16ad1d8ad77ade8a,00a43dff4799c1bf,2061,0,compose_text_client,compose-post-service
1650162732,home-timeline-service,3d0ce690e0ae8b61,ed98a7803478ac48,00a43dff4799c1bf,1977,0,get_followers_client,home-timeline-service
1650162732,user-timeline-service,8c4ebeb72c1e0ec1,f9d96e7bd639f8fa,00a43dff4799c1bf,274,0,write_user_timeline_redis_update_client,user-timeline-service
1650162732,user-timeline-service,2cd658877f51da41,f9d96e7bd639f8fa,00a43dff4799c1bf,15212,0,write_user_timeline_mongo_insert_client,user-timeline-service
1650162732,post-storage-service,57acff0660c58eb4,f0f1b87b6efd6d41,00a43dff4799c1bf,567,0,post_storage_mongo_insert_client,post-storage-service
1650162732,user-timeline-service,f9d96e7bd639f8fa,699a86efad9b22f1,00a43dff4799c1bf,15564,0,write_user_timeline_server,compose-post-service
1650162732,compose-post-service,1a1c727f744c0c11,16ad1d8ad77ade8a,00a43dff4799c1bf,856,0,store_post_client,compose-post-service
1650162732,social-graph-service,3c3e69268b8e8c8d,57ab1ce1ef58b6e0,00a43dff4799c1bf,123,0,social_graph_redis_insert_client,social-graph-service
1650162732,social-graph-service,e03e4f14cc54052f,57ab1ce1ef58b6e0,00a43dff4799c1bf,218,0,social_graph_redis_get_client,social-graph-service
1650162732,social-graph-service,57ab1ce1ef58b6e0,3d0ce690e0ae8b61,00a43dff4799c1bf,899,0,get_followers_server,home-timeline-service
1650162732,compose-post-service,2d04c9591ab2781a,16ad1d8ad77ade8a,00a43dff4799c1bf,3186,0,write_home_timeline_client,compose-post-service
1650162732,home-timeline-service,ed98a7803478ac48,2d04c9591ab2781a,00a43dff4799c1bf,2009,0,write_home_timeline_server,compose-post-service
1650162732,compose-post-service,699a86efad9b22f1,16ad1d8ad77ade8a,00a43dff4799c1bf,15848,0,write_user_timeline_client,compose-post-service
1650162732,post-storage-service,f0f1b87b6efd6d41,1a1c727f744c0c11,00a43dff4799c1bf,622,0,store_post_server,compose-post-service
1650162732,social-graph-service,c2f911125efda1c6,57ab1ce1ef58b6e0,00a43dff4799c1bf,478,0,social_graph_mongo_find_client,social-graph-service
1650162739,nginx-web-server,1da9e1811fcfb52c,bfecfc85848ad3c3,0302122ac06d2abb,53102159,0,compose_post_client,nginx-web-server
1650162739,text-service,18d36b10d9798cf7,60a32032cb4ae917,0302122ac06d2abb,307,0,compose_urls_client,text-service
1650162739,text-service,3ae59e2ac46d17f2,60a32032cb4ae917,0302122ac06d2abb,295,0,compose_user_mentions_client,text-service
1650162739,unique-id-service,e08c8e0c3f03becb,56278123bf127123,0302122ac06d2abb,19,0,compose_unique_id_server,compose-post-service
1650162739,text-service,60a32032cb4ae917,f656e06bf15d15db,0302122ac06d2abb,620,0,compose_text_server,compose-post-service
1650162739,url-shorten-service,16ccd4fb33c29b83,18d36b10d9798cf7,0302122ac06d2abb,7,0,compose_urls_server,text-service
1650162739,user-service,cb1d53830a468dc7,ef902ce30011ce44,0302122ac06d2abb,8,0,compose_creator_server,compose-post-service
1650162739,compose-post-service,56278123bf127123,44acce23280b0b23,0302122ac06d2abb,418,0,compose_unique_id_client,compose-post-service
1650162739,user-mention-service,af1ba2acb4387192,3ae59e2ac46d17f2,0302122ac06d2abb,12,0,compose_user_mentions_server,text-service
1650162739,compose-post-service,f656e06bf15d15db,44acce23280b0b23,0302122ac06d2abb,954,0,compose_text_client,compose-post-service
1650162739,nginx-web-server,0302122ac06d2abb,,0302122ac06d2abb,6016951,500,/api/post/compose,no_parent
1650162739,nginx-web-server,bfecfc85848ad3c3,0302122ac06d2abb,0302122ac06d2abb,6016674,500,/api/post/compose,nginx-web-server
1650162739,compose-post-service,44acce23280b0b23,1da9e1811fcfb52c,0302122ac06d2abb,6015469,0,compose_post_server,nginx-web-server
1650162739,compose-post-service,c1615d15f95f6076,44acce23280b0b23,0302122ac06d2abb,5998962,0,compose_media_client,compose-post-service
1650162739,compose-post-service,ef902ce30011ce44,44acce23280b0b23,0302122ac06d2abb,328,0,compose_creator_client,compose-post-service
1650162742,media-service,fc376dcc3a900112,c1615d15f95f6076,0302122ac06d2abb,12,0,compose_media_server,compose-post-service
1650162743,compose-post-service,4ca6f87cdcdc2dd9,d477772af65a56d1,2096b6a2a3b33d29,849,0,compose_text_client,compose-post-service
1650162743,compose-post-service,faed54a15d8c9bec,d477772af65a56d1,2096b6a2a3b33d29,241,0,compose_creator_client,compose-post-service
1650162743,user-service,ee1c411c297a4274,faed54a15d8c9bec,2096b6a2a3b33d29,5,0,compose_creator_server,compose-post-service
1650162743,media-service,4e7bae4d1ce3a61b,73826f1aef0d9a5a,2096b6a2a3b33d29,10,0,compose_media_server,compose-post-service
1650162743,text-service,37df192af0a732e0,a8e5e67538e3efe6,2096b6a2a3b33d29,280,0,compose_user_mentions_client,text-service
1650162743,url-shorten-service,26561050f67dd196,0af5cd5c0b604048,2096b6a2a3b33d29,10,0,compose_urls_server,text-service
1650162743,text-service,0af5cd5c0b604048,a8e5e67538e3efe6,2096b6a2a3b33d29,230,0,compose_urls_client,text-service
1650162743,unique-id-service,6fc6bc95a0987ede,90123fd1a3590b9a,2096b6a2a3b33d29,21,0,compose_unique_id_server,compose-post-service
1650162743,compose-post-service,73826f1aef0d9a5a,d477772af65a56d1,2096b6a2a3b33d29,2993327,0,compose_media_client,compose-post-service
1650162743,compose-post-service,90123fd1a3590b9a,d477772af65a56d1,2096b6a2a3b33d29,251,0,compose_unique_id_client,compose-post-service
1650162743,nginx-web-server,b35061d023283ec6,2f3223634fd017af,2096b6a2a3b33d29,49022270,0,compose_post_client,nginx-web-server
