timestamp,service,message
1650269933,ts-auth-service,INFO 1 --- [o-12340-exec-10] auth.service.impl.TokenServiceImpl       : LOGIN USER :fdse_microservice __ 111111 __ AAAA
1650269933,ts-auth-service,INFO 1 --- [o-12340-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: 279a3663a120e1df:ea36405c53c1005e:279a3663a120e1df:1 - GET
1650269933,ts-auth-service,INFO 1 --- [o-12340-exec-10] auth.security.UserDetailsServiceImpl     : UsernamePasswordAuthenticationToken  username :fdse_microservice
1650269933,ts-auth-service,INFO 1 --- [o-12340-exec-10] auth.service.impl.TokenServiceImpl       : eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJmZHNlX21pY3Jvc2VydmljZSIsInJvbGVzIjpbIlJPTEVfVVNFUiJdLCJpZCI6IjRkMmE0NmM3LTcxY2ItNGNmMS1iNWJiLWI2ODQwNmQ5ZGE2ZiIsImlhdCI6MTY1MDI5ODczMywiZXhwIjoxNjUwMzAyMzMzfQ.3Wcd6RQe0WZVPQG78IiRvPOd9M1Qfgw2AtNvGbgyMmYUSER TOKEN
1650269933,ts-auth-service,INFO 1 --- [o-12340-exec-10] auth.service.impl.TokenServiceImpl       : 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f   USER ID
1650269933,ts-auth-service,INFO 1 --- [o-12340-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: 279a3663a120e1df:279a3663a120e1df:0:1 - getToken
1650269933,ts-basic-service,INFO 1 --- [io-15680-exec-4] i.j.internal.reporters.LoggingReporter   : Span reported: 117fe685d064ede:526e8526b91ecfe1:fd05317eb85cdbcb:1 - queryForStationId
1650269933,ts-basic-service,INFO 1 --- [io-15680-exec-4] i.j.internal.reporters.LoggingReporter   : Span reported: 117fe685d064ede:e17bb2f738183fa9:526e8526b91ecfe1:1 - GET
1650269933,ts-basic-service,INFO 1 --- [io-15680-exec-7] i.j.internal.reporters.LoggingReporter   : Span reported: 117fe685d064ede:d6b8794a21c80634:a60b0a8e1570af4b:1 - queryForStationId
1650269933,ts-basic-service,INFO 1 --- [io-15680-exec-4] f.microservice.service.BasicServiceImpl  : [Basic Information Service][Query For Station Id] Station Id: Su Zhou
1650269933,ts-basic-service,INFO 1 --- [io-15680-exec-7] i.j.internal.reporters.LoggingReporter   : Span reported: 117fe685d064ede:91b6dcea96312a74:d6b8794a21c80634:1 - GET
1650269933,ts-basic-service,INFO 1 --- [io-15680-exec-7] f.microservice.service.BasicServiceImpl  : [Basic Information Service][Query For Station Id] Station Id: Shang Hai
1650269933,ts-route-service,INFO 1 --- [io-11178-exec-3] route.controller.RouteController         : Route id: a3f256c1-0e43-4f7d-9c21-121bf258101f
