timestamp,service,message
1650263341,ts-verification-code-service,INFO 1 --- [o-15678-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: 6265aea56b5aa39e:ff98aa66abb0340d:d593baabc40cd9be:1 - verifyCode
1650263341,ts-security-service,INFO 1 --- [io-11188-exec-5] security.controller.SecurityController   : [Security Service][Check Security] Check Account Id: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
1650263341,ts-travel-service,INFO 1 --- [o-12346-exec-10] travel.service.TravelServiceImpl         : [Travel Service][Get Route By Id] Route ID：f3d4d4ef-693b-4456-8eed-59c0d717dd08
1650263341,ts-travel-service,"INFO 1 --- [o-12346-exec-10] travel.service.TravelServiceImpl         : Route is: Route{id='084837bb-53c8-4438-87c8-0321a4d09917', stations=[suzhou, shanghai], distances=[0, 50], startStationId='suzhou', terminalStationId='shanghai'}"
1650263341,ts-travel-service,"INFO 1 --- [o-12346-exec-10] travel.service.TravelServiceImpl         : Routes Response is : Response(status=1, msg=Success, data={id=084837bb-53c8-4438-87c8-0321a4d09917, stations=[suzhou, shanghai], distances=[0, 50], startStationId=suzhou, terminalStationId=shanghai})"
1650263341,ts-travel-service,INFO 1 --- [o-12346-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: b8a5163604990117:97531059bc369ac7:b8a5163604990117:1 - GET
1650263341,ts-travel-service,INFO 1 --- [o-12346-exec-10] travel.service.TravelServiceImpl         : [Travel Service][Get Route By Id] Route ID：084837bb-53c8-4438-87c8-0321a4d09917
1650263341,ts-travel-service,"INFO 1 --- [o-12346-exec-10] travel.service.TravelServiceImpl         : Route is: Route{id='a3f256c1-0e43-4f7d-9c21-121bf258101f', stations=[nanjing, suzhou, shanghai], distances=[0, 200, 250], startStationId='nanjing', terminalStationId='shanghai'}"
1650263341,ts-travel-service,"INFO 1 --- [o-12346-exec-10] travel.service.TravelServiceImpl         : Routes Response is : Response(status=1, msg=Success, data={id=a3f256c1-0e43-4f7d-9c21-121bf258101f, stations=[nanjing, suzhou, shanghai], distances=[0, 200, 250], startStationId=nanjing, terminalStationId=shanghai})"
1650263341,ts-travel-service,INFO 1 --- [o-12346-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: b8a5163604990117:7845b677ad32feb:b8a5163604990117:1 - GET
1650263341,ts-travel-service,INFO 1 --- [o-12346-exec-10] travel.service.TravelServiceImpl         : [Travel Service][Get Route By Id] Route ID：a3f256c1-0e43-4f7d-9c21-121bf258101f
