timestamp,service,message
1650256745,ts-auth-service,INFO 1 --- [io-12340-exec-4] auth.service.impl.TokenServiceImpl       : LOGIN USER :fdse_microservice __ 111111 __ AAAA
1650256745,ts-verification-code-service,INFO 1 --- [io-15678-exec-5] v.service.impl.VerifyCodeServiceImpl     : GET Code By cookieId C4AEE359F63A42E981755871B3870BF1   is :AAAA
1650256745,ts-verification-code-service,INFO 1 --- [io-15678-exec-5] i.j.internal.reporters.LoggingReporter   : Span reported: bb10917d9ea602cb:d443c73e05013af1:73cb1cebecb189b0:1 - verifyCode
1650256745,ts-order-other-service,INFO 1 --- [io-12032-exec-1] other.controller.OrderOtherController    : [Order Other Service][Security Info Get]
1650256745,ts-order-other-service,INFO 1 --- [io-12032-exec-1] i.j.internal.reporters.LoggingReporter   : Span reported: 88f0a48232c80a57:57a739c9672a08f9:14fb6063c758dda5:1 - securityInfoCheck
1650256745,ts-contacts-service,INFO 1 --- [io-12347-exec-8] i.j.internal.reporters.LoggingReporter   : Span reported: a4aa440de80e61f7:a4aa440de80e61f7:0:1 - findContactsByAccountId
1650256745,ts-contacts-service,INFO 1 --- [io-12347-exec-9] contacts.controller.ContactsController   : [ContactsService][Contacts Id Print] 4e3d66de-7858-4683-aec8-6c6acebe8355
1650256745,ts-contacts-service,INFO 1 --- [io-12347-exec-8] contacts.controller.ContactsController   : [ContactsService][VerifyLogin] Success
1650256745,ts-contacts-service,INFO 1 --- [io-12347-exec-9] contacts.controller.ContactsController   : [ContactsService][VerifyLogin] Success.
1650256745,ts-contacts-service,INFO 1 --- [io-12347-exec-8] contacts.service.ContactsServiceImpl     : [Contacts-Query-Service][Query-Contacts] Result Size: 2
1650256745,ts-station-service,INFO 1 --- [io-12345-exec-4] i.j.internal.reporters.LoggingReporter   : Span reported: a095c34d68d478a6:c149a908a476d40d:79144d87db2a4c9b:1 - queryForStationId
1650256745,ts-station-service,INFO 1 --- [io-12345-exec-2] i.j.internal.reporters.LoggingReporter   : Span reported: a095c34d68d478a6:7203ff2e5b6a36ff:20dd9f3096d72f59:1 - queryForStationId
1650256745,ts-preserve-service,INFO 1 --- [o-14568-exec-36] preserve.service.PreserveServiceImpl     : [Preserve Service] [Step 2] Contacts Id: 4e3d66de-7858-4683-aec8-6c6acebe8355
1650256745,ts-basic-service,INFO 1 --- [io-15680-exec-3] i.j.internal.reporters.LoggingReporter   : Span reported: a095c34d68d478a6:d7d4aaa03c165984:46609f2349603b9b:1 - queryForStationId
1650256745,ts-contacts-service,INFO 1 --- [io-12347-exec-9] i.j.internal.reporters.LoggingReporter   : Span reported: 88f0a48232c80a57:7f498c2a91d2b5fb:a3ad1ad64e054c51:1 - getContactsByContactsId
1650256745,ts-contacts-service,INFO 1 --- [io-12347-exec-9] contacts.service.ContactsServiceImpl     : FIND CONTACTS BY ID: 4e3d66de-7858-4683-aec8-6c6acebe8355
1650256745,ts-preserve-service,INFO 1 --- [o-14568-exec-36] preserve.service.PreserveServiceImpl     : [Preserve Service] [Step 2] Find contacts
1650256745,ts-travel-service,"INFO 1 --- [io-12346-exec-5] travel.service.TravelServiceImpl         : Routes Response is : Response(status=1, msg=Success, data={id=92708982-77af-4318-be25-57ccb0ff69ad, stations=[nanjing, zhenjiang, wuxi, suzhou, shanghai], distances=[0, 100, 150, 200, 250], startStationId=nanjing, terminalStationId=shanghai})"
1650256745,ts-travel-service,INFO 1 --- [io-12346-exec-5] i.j.internal.reporters.LoggingReporter   : Span reported: a095c34d68d478a6:200ebf2bce9bbb57:a095c34d68d478a6:1 - GET
1650256745,ts-travel-service,"INFO 1 --- [io-12346-exec-5] travel.service.TravelServiceImpl         : Query for Station id is: Response(status=1, msg=Success, data=suzhou)"
1650256745,ts-travel-service,"INFO 1 --- [io-12346-exec-5] travel.service.TravelServiceImpl         : Query for Station id is: Response(status=1, msg=Success, data=shanghai)"
1650256745,ts-assurance-service,INFO 1 --- [io-18888-exec-9] i.j.internal.reporters.LoggingReporter   : Span reported: 50c07c1ed42dd296:50c07c1ed42dd296:0:1 - getAllAssuranceType
1650256745,ts-assurance-service,INFO 1 --- [io-18888-exec-9] a.controller.AssuranceController         : [Assurances Service][Get Assurance Type]
1650256745,ts-security-service,INFO 1 --- [o-11188-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: 88f0a48232c80a57:98ffa573ec1c4c3b:2583f4d878db9827:1 - GET
1650256745,ts-security-service,INFO 1 --- [o-11188-exec-10] security.service.SecurityServiceImpl     : [Security Service][Get Order Info For Security] Getting....
1650256745,ts-security-service,INFO 1 --- [o-11188-exec-10] security.service.SecurityServiceImpl     : [Security Service][Get Order Num Info]
1650256745,ts-security-service,INFO 1 --- [o-11188-exec-10] security.controller.SecurityController   : [Security Service][Check Security] Check Account Id: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
1650256745,ts-security-service,INFO 1 --- [o-11188-exec-10] security.service.SecurityServiceImpl     : [Security Service][Get Order Info For Security] Last One Hour: 0  Total Valid Order: 6
1650256745,ts-preserve-service,INFO 1 --- [o-14568-exec-36] i.j.internal.reporters.LoggingReporter   : Span reported: 88f0a48232c80a57:88f0a48232c80a57:0:1 - preserve
1650256745,ts-preserve-service,INFO 1 --- [o-14568-exec-36] preserve.service.PreserveServiceImpl     : [Preserve Service][Get Contacts] Fail. No contacts according to contacts id
1650256745,ts-preserve-service,INFO 1 --- [o-14568-exec-36] i.j.internal.reporters.LoggingReporter   : Span reported: 88f0a48232c80a57:a3ad1ad64e054c51:88f0a48232c80a57:1 - GET
