timestamp,service,message
1650219980,ts-auth-service,INFO 1 --- [io-12340-exec-9] auth.service.impl.TokenServiceImpl       : LOGIN USER :fdse_microservice __ 111111 __ AAAA
1650219980,ts-auth-service,INFO 1 --- [io-12340-exec-9] i.j.internal.reporters.LoggingReporter   : Span reported: 15607cde8c90a0e5:6d26f33af3264a8:15607cde8c90a0e5:1 - GET
1650219980,ts-auth-service,INFO 1 --- [io-12340-exec-9] auth.security.UserDetailsServiceImpl     : UsernamePasswordAuthenticationToken  username :fdse_microservice
1650219980,ts-auth-service,INFO 1 --- [io-12340-exec-9] auth.service.impl.TokenServiceImpl       : eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJmZHNlX21pY3Jvc2VydmljZSIsInJvbGVzIjpbIlJPTEVfVVNFUiJdLCJpZCI6IjRkMmE0NmM3LTcxY2ItNGNmMS1iNWJiLWI2ODQwNmQ5ZGE2ZiIsImlhdCI6MTY1MDI0ODc4MCwiZXhwIjoxNjUwMjUyMzgwfQ.ebycELxvGovSZiJMH0ttMAFpC3bvvqsyhjfV86Z4K8YUSER TOKEN
1650219980,ts-ticketinfo-service,INFO 1 --- [o-15681-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: 2f3798228e19503f:fda773026de10f99:b9d2e5ddf74a1404:1 - GET
1650219980,ts-ticketinfo-service,INFO 1 --- [o-15681-exec-10] i.j.internal.reporters.LoggingReporter   : Span reported: 2f3798228e19503f:b9d2e5ddf74a1404:dc1e0d4a53da2128:1 - queryForStationId
1650219980,ts-auth-service,INFO 1 --- [io-12340-exec-9] i.j.internal.reporters.LoggingReporter   : Span reported: 15607cde8c90a0e5:15607cde8c90a0e5:0:1 - getToken
1650219980,ts-auth-service,INFO 1 --- [io-12340-exec-9] auth.service.impl.TokenServiceImpl       : 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f   USER ID
1650219980,ts-ticketinfo-service,INFO 1 --- [io-15681-exec-7] i.j.internal.reporters.LoggingReporter   : Span reported: 2f3798228e19503f:610c4dea2553f6af:179a0f247c730565:1 - GET
1650219980,ts-verification-code-service,INFO 1 --- [o-15678-exec-10] v.service.impl.VerifyCodeServiceImpl     :  AAAA  ___ st
1650219980,ts-assurance-service,INFO 1 --- [io-18888-exec-6] a.controller.AssuranceController         : [Assurances Service][Get Assurance Type]
1650219980,ts-security-service,INFO 1 --- [io-11188-exec-3] security.controller.SecurityController   : [Security Service][Check Security] Check Account Id: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
1650219980,ts-assurance-service,INFO 1 --- [io-18888-exec-6] i.j.internal.reporters.LoggingReporter   : Span reported: 88da49d1f7771441:88da49d1f7771441:0:1 - getAllAssuranceType
1650219980,ts-station-service,INFO 1 --- [io-12345-exec-4] i.j.internal.reporters.LoggingReporter   : Span reported: 2f3798228e19503f:66e804d53104fbe3:1cd75a9ff5b13729:1 - queryForStationId
1650219980,ts-station-service,INFO 1 --- [io-12345-exec-2] i.j.internal.reporters.LoggingReporter   : Span reported: 2f3798228e19503f:2a22c3188fa0b798:22f22238bda2e83d:1 - queryForStationId
1650219980,ts-station-service,INFO 1 --- [io-12345-exec-9] i.j.internal.reporters.LoggingReporter   : Span reported: 8b293c80da36b07e:1e858ef2fca7e541:1388e7f67e99b4de:1 - queryForNameBatch
1650219980,ts-contacts-service,INFO 1 --- [io-12347-exec-4] contacts.controller.ContactsController   : [ContactsService][Contacts Id Print] 4e3d66de-7858-4683-aec8-6c6acebe8355
1650219980,ts-contacts-service,INFO 1 --- [io-12347-exec-4] contacts.controller.ContactsController   : [ContactsService][VerifyLogin] Success.
1650219980,ts-contacts-service,INFO 1 --- [io-12347-exec-3] i.j.internal.reporters.LoggingReporter   : Span reported: afef0acd76607e6d:afef0acd76607e6d:0:1 - findContactsByAccountId
1650219980,ts-preserve-service,INFO 1 --- [o-14568-exec-32] preserve.controller.PreserveController   : [Preserve Service][Preserve] Account  order from Shang Hai -----> Su Zhou at Thu Apr 08 08:00:00 CST 2021
1650219980,ts-contacts-service,INFO 1 --- [io-12347-exec-3] contacts.controller.ContactsController   : [Contacts Service][Find Contacts By Account Id: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
1650219980,ts-contacts-service,INFO 1 --- [io-12347-exec-3] contacts.controller.ContactsController   : [ContactsService][VerifyLogin] Success
1650219980,ts-security-service,INFO 1 --- [io-11188-exec-3] i.j.internal.reporters.LoggingReporter   : Span reported: f8a7554eb6192063:90960b487362e173:3b233a68c0b1c343:1 - check
1650219980,ts-security-service,INFO 1 --- [io-11188-exec-3] security.service.SecurityServiceImpl     : [Security Service] Max In One Hour: 2147483647  Max Not Use: 2147483647
1650219980,ts-security-service,INFO 1 --- [io-11188-exec-3] security.service.SecurityServiceImpl     : [Security Service][Get Security Config Info]
1650219980,ts-security-service,INFO 1 --- [io-11188-exec-3] security.service.SecurityServiceImpl     : [Security Service][Get Order Other Info For Security] Last One Hour: 0  Total Valid Order: 0
1650219980,ts-security-service,INFO 1 --- [io-11188-exec-3] i.j.internal.reporters.LoggingReporter   : Span reported: f8a7554eb6192063:ef3e152aec771894:90960b487362e173:1 - GET
